user_id,item_id,rating,cine,casa,escena,estilo,actuacion,espectador,film
Tito Chinchan,Starship Troopers,5,NULL,NULL,0,NULL,-1,NULL,NULL
Francisco Bellón,The Nanny Diaries (Diario de una Niñera),1,NULL,NULL,-1,NULL,NULL,-1,-1
Dragon negro,Beowulf,3,0,NULL,1,NULL,NULL,NULL,0
Ramón Besonias,Leones por Corderos,3,0,0,NULL,-1,NULL,-1,NULL
Hombre Lobo,Rec,4,-1,NULL,NULL,NULL,NULL,-1,NULL
Iñaki Bilbao,Rec,3,0,NULL,0,NULL,NULL,1,0
Rafa Ferrer,Bee movie,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,Dead silence,2,NULL,NULL,-1,NULL,NULL,NULL,NULL
Andrés Pons,No es país para viejos,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,The Ten,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,El caso Welles,2,NULL,NULL,NULL,NULL,NULL,NULL,0
Hombre Lobo,Habitación sin salida,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Muerte de un Presidente,2,NULL,NULL,NULL,NULL,NULL,0,NULL
Andrés Pons,Mr Brooks,4,NULL,NULL,NULL,NULL,NULL,NULL,-1
Oscar Martínez,La brújula dorada,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Mario,Beowulf,3,0,NULL,0,NULL,NULL,NULL,NULL
Francisco Bellón,La brújula dorada,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Arma Fatal (Hot Fuzz),4,-1,NULL,NULL,NULL,NULL,0,-1
Jokin García ,Habitación sin salida,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Jokin García ,La habitacion de Fermat,3,NULL,NULL,NULL,NULL,NULL,-1,NULL
Matías Cobo,Mataharis,4,0,NULL,NULL,NULL,NULL,1,NULL
Ana Belén Pacheco,Romanzo Criminale,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,Despues de Medianoche,3,0,NULL,NULL,NULL,NULL,0,NULL
Silvia Giner,Zeitgeist,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
José A
Emilio Calvo de Mora,Luz de Domingo,3,0,-1,-1,NULL,NULL,NULL,0
Andrés Pons,Luna de miel zombie,2,NULL,NULL,0,NULL,NULL,NULL,NULL
Andrés Pons,Arma Fatal (Hot Fuzz),3,NULL,NULL,0,NULL,NULL,0,NULL
Rafa Ferrer,Bichos,3,NULL,NULL,NULL,NULL,NULL,NULL,0
Rafa Ferrer,La Sombra del Reino,4,0,NULL,NULL,NULL,1,1,NULL
Ana Belén Pacheco,The Nanny Diaries (Diario de una Niñera),2,-1,-1,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Toy Story 2,3,1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,La brújula dorada,2,0,0,NULL,NULL,NULL,NULL,NULL
Dario Lavia,La fuente de la vida,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Dario Lavia,La Mujer del Cuadro,4,NULL,NULL,NULL,NULL,1,NULL,0
Dario Lavia,Perversidad,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Txapulin,La brújula dorada,2,-1,NULL,NULL,NULL,NULL,-1,NULL
Tito Chinchan,Starship Troopers: Héroe de la federación,1,NULL,NULL,1,NULL,NULL,NULL,NULL
Tito Chinchan,Ratatouille,5,NULL,NULL,-1,NULL,NULL,NULL,NULL
Calaf,Encantada: La Historia de Giselle,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,14 Kilómetros,3,1,NULL,0,NULL,NULL,NULL,0
Andrés Pons,Combat Shock,3,-1,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Maniac,4,NULL,NULL,-1,NULL,NULL,NULL,NULL
Tito Chinchan,El virgo de Visanteta,5,NULL,-1,NULL,NULL,NULL,NULL,NULL
Calaf,Bee movie,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Sara Rodriguez,La Torre de Suso,4,1,NULL,0,0,NULL,NULL,NULL
Sara Rodriguez,La brújula dorada,3,NULL,NULL,1,NULL,NULL,NULL,1
Emilio Calvo de Mora,Abierto hasta el amanecer,3,-1,NULL,NULL,NULL,NULL,NULL,0
Rafa Ferrer,El club de los cinco,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,The Zombie Diaries,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Psychophobia,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Javier Saz,Persépolis,3,NULL,NULL,1,NULL,NULL,NULL,NULL
Sandra Ríos,Encantada: La Historia de Giselle,3,0,NULL,NULL,NULL,0,NULL,NULL
Tito Chinchan,Death Proof,2,NULL,NULL,1,NULL,NULL,NULL,NULL
Dragon negro,La brújula dorada,2,NULL,NULL,1,NULL,NULL,NULL,0
Kiko de España,Thriller: A Cruel Picture,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,The girl next door,5,-1,NULL,NULL,NULL,NULL,NULL,0
Silvia Giner,Soy leyenda,3,-1,NULL,NULL,NULL,NULL,NULL,0
Francisco Bellón,Deseo
Iñaki Bilbao,Arma Fatal (Hot Fuzz),3,1,NULL,0,0,NULL,-1,-1
Natalia Eseverri,Mr Brooks,4,NULL,NULL,0,NULL,NULL,NULL,NULL
Oscar Martínez,El bosque del luto,4,NULL,NULL,0,NULL,NULL,-1,NULL
Oscar Martínez,Once,4,NULL,NULL,0,NULL,NULL,NULL,NULL
Oscar Martínez,The Fall,5,NULL,NULL,-1,NULL,NULL,1,NULL
Oscar Martínez,Promesas del Este,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Dead creatures,4,1,NULL,0,0,NULL,NULL,NULL
Oscar Martínez,El Orfanato,3,NULL,-1,NULL,NULL,0,NULL,NULL
Tito Chinchan,187,3,NULL,NULL,0,-1,NULL,NULL,NULL
Calaf,Stardust,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Calaf,Arma Fatal (Hot Fuzz),4,1,NULL,NULL,NULL,NULL,1,NULL
Rafa Ferrer,1408,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,P2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Martínez,Soy leyenda,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,Hitman,2,NULL,NULL,1,NULL,NULL,0,NULL
Rafa Ferrer,Mr Magorium y su tienda mágica,3,-1,0,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Hitman,1,-1,NULL,NULL,-1,NULL,NULL,NULL
Iñaki Bilbao,1408,2,NULL,NULL,NULL,NULL,NULL,NULL,1
Andrés Pons,Night of the Demons,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés,La tentación vive arriba,5,NULL,NULL,NULL,NULL,NULL,0,NULL
Andrés,Amor en la tarde,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Soy leyenda,2,0,NULL,NULL,NULL,NULL,-1,0
Tito Chinchan,Charlie y la fábrica de Chocolate,5,NULL,0,1,NULL,NULL,NULL,NULL
Tito Chinchan,La Novia Cadaver,4,NULL,NULL,NULL,1,NULL,NULL,NULL
Yojimbo,Muerte de un Presidente,2,-1,-1,NULL,NULL,NULL,NULL,-1
Rafa Ferrer,Lucky You,2,-1,NULL,NULL,NULL,NULL,-1,NULL
Rafa Ferrer,Starship Troopers: Héroe de la federación,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Next,1,-1,NULL,NULL,NULL,NULL,NULL,0
JLO,Caja negra,4,-1,NULL,0,NULL,NULL,NULL,0
Rafa Ferrer,Soy leyenda,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Chuecatown,2,-1,0,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Mr Magorium y su tienda mágica,2,NULL,NULL,1,NULL,NULL,NULL,-1
Ana Belén Pacheco,The Ten,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Kombate Brutal,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Calle Mayor,3,1,-1,-1,NULL,NULL,NULL,NULL
Francisco Bellón,La Búsqueda: El Diario Secreto,2,NULL,NULL,NULL,NULL,NULL,0,1
Rafa Ferrer,El inolvidable Simon Birch,3,0,0,-1,NULL,NULL,0,NULL
Iñaki Bilbao,Battle for Haditha,3,NULL,NULL,0,NULL,NULL,NULL,-1
Luna,30 días de oscuridad,1,-1,NULL,NULL,NULL,NULL,0,-1
Andrés Pons,Soy leyenda,2,1,NULL,1,NULL,NULL,NULL,NULL
Rafa Ferrer,Encantada: La Historia de Giselle,2,NULL,1,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Matrimonio Compulsivo,1,-1,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Soy leyenda,3,0,NULL,-1,NULL,NULL,NULL,NULL
Rafa Ferrer,Blade runner,4,-1,NULL,NULL,-1,NULL,NULL,NULL
Hombre Lobo,Soy leyenda,3,0,-1,1,NULL,NULL,NULL,NULL
Ramón Besonias,Soy leyenda,2,0,0,0,0,NULL,0,NULL
Natalia Eseverri,La Búsqueda: El Diario Secreto,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Deseo
JLO,La boda,4,1,NULL,1,NULL,NULL,NULL,-1
Andrés Pons,Night of the Demons 2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Carlos Giacomelli Puig,Bee movie,4,0,NULL,0,NULL,NULL,1,NULL
Carlos Giacomelli Puig,Beowulf,3,0,NULL,0,NULL,NULL,NULL,1
Alex Largo,Ratatouille,5,NULL,NULL,1,NULL,NULL,1,NULL
Ivan Sainz-Pardo,À lintérieur,3,NULL,1,0,NULL,NULL,NULL,NULL
Iñaki Bilbao,Soy leyenda,3,0,NULL,0,NULL,NULL,NULL,0
Jokin García ,Soy leyenda,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Jokin García ,Bee movie,3,NULL,NULL,0,0,NULL,NULL,NULL
Emilio Calvo de Mora,The Nanny Diaries (Diario de una Niñera),3,0,NULL,NULL,NULL,NULL,NULL,1
Emilio Calvo de Mora,1408,3,1,NULL,NULL,0,NULL,1,NULL
Emilio Calvo de Mora,La Búsqueda: El Diario Secreto,2,0,-1,NULL,NULL,NULL,-1,NULL
Oscar Martínez,American Gangster,4,0,NULL,0,NULL,NULL,NULL,NULL
Andrés Pons,El hombre de mimbre,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Emilio Calvo de Mora,Soy leyenda,3,1,NULL,1,NULL,NULL,0,0
Estesoyo,Juegos secretos,1,-1,0,NULL,NULL,NULL,NULL,NULL
Luna,Death Sentence,2,NULL,NULL,NULL,NULL,NULL,0,-1
Andrés Pons,The man from earth,4,0,0,NULL,NULL,NULL,NULL,NULL
Luna,Irina Palm,3,0,NULL,NULL,NULL,NULL,0,1
F
Francisco Bellón,American Gangster,4,NULL,NULL,NULL,NULL,NULL,0,0
Ramón Balcells,Michael Clayton,3,NULL,NULL,-1,NULL,NULL,-1,-1
Kiko de España,Indiana Jones y el Reino de la Calavera de Cristal,5,NULL,0,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,El precio de la verdad,4,1,NULL,0,NULL,1,NULL,NULL
Rafa Ferrer,El espía,3,1,NULL,NULL,NULL,NULL,0,NULL
Ana Belén Pacheco,Fred Claus: El Hermano Gamberro de Santa Claus,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,American Gangster,3,NULL,NULL,-1,NULL,NULL,-1,NULL
Andrés Pons,August Underground,1,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,30 días de oscuridad,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Carlos Giacomelli Puig,The Fall,5,-1,NULL,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Odette,3,0,0,-1,NULL,NULL,NULL,NULL
Francisco Bellón,El Destino de Nunik,3,-1,NULL,NULL,NULL,NULL,NULL,-1
Ana Belén Pacheco,Zoo,1,0,NULL,NULL,NULL,NULL,0,0
Rafa Delgado,Encantada: La Historia de Giselle,3,NULL,NULL,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Saw 4,1,-1,NULL,NULL,0,NULL,-1,NULL
Carlos Giacomelli Puig,Resident Evil Extincion,3,NULL,NULL,0,-1,NULL,NULL,0
Carlos Giacomelli Puig,Matrimonio Compulsivo,3,NULL,-1,-1,1,-1,1,NULL
Carlos Giacomelli Puig,Dragon Wars,2,1,NULL,NULL,NULL,-1,NULL,NULL
Andrés Pons,Alien vs Predator 2,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Equus,4,0,NULL,0,NULL,NULL,0,NULL
Andrés Pons,Escuela de pringaos,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Luna,No es país para viejos,5,1,NULL,NULL,NULL,NULL,1,NULL
Luna,The Jane Austen Book Club,3,NULL,NULL,1,NULL,NULL,NULL,0
Iñaki Bilbao,American Gangster,4,1,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Escuela de pringaos,2,NULL,NULL,0,NULL,NULL,-1,1
Moebius,El hombre invisible,3,NULL,NULL,NULL,NULL,0,0,0
Natalia Eseverri,American Gangster,4,NULL,NULL,1,NULL,NULL,1,NULL
Silvia Giner,American Gangster,4,NULL,NULL,NULL,NULL,NULL,NULL,1
Francisco Bellón,Viaje a Darjeeling,2,-1,NULL,NULL,NULL,NULL,NULL,1
Silvia Giner,La brújula dorada,2,0,NULL,NULL,NULL,NULL,NULL,0
Luna,Interview,4,NULL,NULL,NULL,0,NULL,1,1
Emilio Calvo de Mora,Mr Brooks,3,-1,NULL,NULL,-1,NULL,0,0
Ivan Villamel,Soy leyenda,3,-1,-1,-1,NULL,NULL,NULL,0
Calaf,Soy leyenda,4,NULL,NULL,0,NULL,NULL,NULL,NULL
Heitor Pan,Lejos de ella,3,NULL,NULL,1,NULL,NULL,1,NULL
Ivan Villamel,3:10 to Yuma,4,0,NULL,0,NULL,1,NULL,0
Ivan Villamel,Promesas del Este,5,0,NULL,-1,NULL,0,0,0
Kiko de España,Viaje a Darjeeling,3,-1,1,NULL,NULL,NULL,1,1
Iñaki Bilbao,La Búsqueda: El Diario Secreto,2,NULL,NULL,-1,NULL,NULL,-1,NULL
Moebius,La leyenda del indomable,5,1,NULL,1,NULL,NULL,NULL,1
Andrés Pons,Interview,3,0,NULL,NULL,NULL,NULL,0,NULL
Andrés Pons,The Descent,4,0,NULL,NULL,NULL,NULL,1,NULL
José A
Kiko de España,Death Sentence,5,-1,NULL,NULL,NULL,NULL,-1,NULL
Ivan Villamel,Interview,4,-1,0,-1,NULL,NULL,NULL,0
Ivan Villamel,Mr Brooks,2,0,-1,-1,NULL,NULL,-1,-1
Andrés Pons,Viaje a Darjeeling,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Crimen en la noche,5,-1,NULL,NULL,NULL,NULL,NULL,NULL
Ivan Villamel,Arma Fatal (Hot Fuzz),4,0,NULL,0,-1,NULL,-1,0
Dragon negro,Mimzy
Francisco Bellón,Interview,3,NULL,NULL,NULL,NULL,NULL,NULL,1
Moebius,Días sin huella,3,NULL,NULL,-1,NULL,1,-1,0
Tito Chinchan,El espía,3,0,0,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Navajeros,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ivan Villamel,Im a cyborg
Ana Belén Pacheco,Sé quien me mató,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,Viaje a Darjeeling,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,30 días de oscuridad,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,Negra Navidad,1,NULL,-1,NULL,NULL,NULL,NULL,NULL
Kiko de España,Matrimonio Compulsivo,5,0,NULL,NULL,NULL,NULL,NULL,NULL
Ivan Villamel,Sympathy for lady vengeance,5,0,NULL,0,NULL,NULL,-1,0
Dragon negro,Mortadelo y Filemón: Misión Salvar la Tierra,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,La Sombra del Cazador,2,NULL,NULL,NULL,NULL,NULL,0,0
Luna,XXY,3,NULL,NULL,NULL,NULL,NULL,1,1
Ivan Villamel,1408,2,NULL,0,0,0,NULL,0,NULL
Cp,Soy leyenda,4,1,NULL,0,NULL,NULL,1,NULL
Plissken,Soy leyenda,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Pulp fiction,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Jokin García ,American Gangster,5,1,NULL,1,NULL,NULL,NULL,NULL
Ivan Villamel,La Sombra del Cazador,2,0,NULL,0,NULL,0,NULL,-1
Emilio Calvo de Mora,Halloween El Origen,2,0,NULL,NULL,NULL,NULL,0,0
Monica Jordán,Deseo
Tito Chinchan,This is England,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Expiación: Más Alla de la Pasión,3,NULL,NULL,0,1,NULL,1,1
Andrés Pons,This is England,5,0,NULL,NULL,0,NULL,NULL,NULL
Andrés Pons,Thriller: A Cruel Picture,5,1,NULL,NULL,NULL,NULL,NULL,NULL
José A
Francisco Bellón,El Prado de las Estrellas,3,1,NULL,1,NULL,NULL,-1,-1
Carlos Giacomelli Puig,Alien vs Predator 2,3,NULL,NULL,NULL,NULL,0,-1,NULL
Iñaki Bilbao,Juego sucio,3,NULL,0,-1,NULL,1,NULL,NULL
Iñaki Bilbao,Sabotaje,4,1,NULL,NULL,NULL,NULL,1,NULL
Estesoyo,La brújula dorada,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,No es país para viejos,4,NULL,NULL,0,NULL,NULL,0,NULL
Ana Belén Pacheco,Alvin y las Ardillas,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Ana Belén Pacheco,This is England,5,1,NULL,NULL,NULL,NULL,NULL,-1
Ivan Villamel,Cuentos de Terramar,2,0,NULL,0,NULL,NULL,0,-1
Ramón Balcells,American Gangster,4,1,NULL,0,NULL,NULL,NULL,1
Tito Chinchan,La Carta Esférica,2,-1,NULL,0,-1,NULL,-1,NULL
Ramón Balcells,Deseo
Ramón Balcells,Lejos de ella,5,NULL,NULL,NULL,NULL,1,NULL,1
Ramón Balcells,Alien vs Predator 2,1,0,NULL,1,NULL,NULL,NULL,0
José A
Tito Chinchan,La telaraña de Carlota,3,-1,0,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,El equipo aahhgg,2,-1,NULL,NULL,NULL,NULL,NULL,0
Tito Chinchan,El ojete de Lulú,2,-1,NULL,0,NULL,NULL,NULL,NULL
Andrés Pons,El ojete de Lulú,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,Sweeney Todd,4,0,NULL,0,1,NULL,NULL,0
Ramón Balcells,The Nanny Diaries (Diario de una Niñera),3,NULL,NULL,NULL,NULL,NULL,1,NULL
Rafa Ferrer,Expiación: Más Alla de la Pasión,4,0,-1,NULL,NULL,-1,NULL,NULL
Carlos Giacomelli Puig,Viaje a Darjeeling,4,NULL,NULL,1,NULL,1,1,1
Iñaki Bilbao,Expiación: Más Alla de la Pasión,3,1,NULL,0,NULL,NULL,1,0
Iñaki Bilbao,Inocencia y Juventud,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,La casa número 11,3,NULL,NULL,NULL,NULL,NULL,NULL,0
Iñaki Bilbao,El número 17,3,NULL,1,0,NULL,NULL,NULL,NULL
Ivan Villamel,Death Sentence,2,-1,NULL,-1,0,-1,NULL,0
Josini,Memorias de Antonia,3,NULL,-1,NULL,NULL,NULL,NULL,NULL
Ramón Balcells,Mr Magorium y su tienda mágica,2,NULL,NULL,0,NULL,NULL,NULL,0
Monica Jordán,Expiación: Más Alla de la Pasión,4,0,NULL,1,NULL,NULL,-1,NULL
Rafa Ferrer,Across The universe,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Moebius,Lenny,5,-1,NULL,NULL,NULL,0,NULL,0
Tito Chinchan,Los dinamiteros,5,-1,NULL,NULL,NULL,0,NULL,NULL
Plissken,Los Crímenes de Oxford,3,-1,NULL,NULL,0,NULL,0,NULL
Andrés Pons,La terza Madre,2,NULL,NULL,-1,NULL,NULL,NULL,NULL
Jokin García ,La Búsqueda: El Diario Secreto,2,NULL,1,NULL,0,NULL,NULL,NULL
José Córdoba,Beowulf,2,0,NULL,0,1,NULL,0,0
José Córdoba,Soy leyenda,3,-1,NULL,-1,NULL,NULL,-1,0
Berto,Halloween El Origen,4,1,0,NULL,0,NULL,NULL,NULL
Oscar Martínez,Los Crímenes de Oxford,3,NULL,NULL,NULL,NULL,0,NULL,NULL
Oscar Martínez,La criatura perfecta,2,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Martínez,Alien vs Predator 2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Martínez,Expiación: Más Alla de la Pasión,3,NULL,NULL,NULL,NULL,NULL,0,NULL
Oscar Martínez,Viaje a Darjeeling,3,NULL,-1,NULL,0,NULL,NULL,-1
Oscar Martínez,El último tren a Auschwitz,2,0,NULL,-1,NULL,NULL,-1,NULL
Oscar Martínez,Interview,3,NULL,NULL,NULL,NULL,NULL,0,NULL
Oscar Martínez,This is England,4,NULL,NULL,NULL,NULL,NULL,NULL,1
Oscar Martínez,La Búsqueda: El Diario Secreto,3,NULL,NULL,0,NULL,NULL,0,NULL
Rafa Ferrer,Loverboy,1,0,NULL,NULL,NULL,NULL,0,NULL
Sandavito,30 días de oscuridad,3,1,NULL,NULL,-1,NULL,1,NULL
Matías Cobo,American Gangster,4,0,NULL,NULL,NULL,NULL,NULL,NULL
Moebius,Excalibur,4,NULL,NULL,0,NULL,NULL,NULL,1
Ivan Villamel,Jindabyne,4,0,0,0,NULL,0,1,0
José Córdoba,La Huella,4,0,0,-1,NULL,1,NULL,1
José Córdoba,El Orfanato,3,0,0,-1,NULL,NULL,1,0
José Córdoba,Caótica Ana,2,-1,NULL,-1,0,NULL,-1,-1
Oscar Martínez,En el valle de Elah,4,NULL,NULL,NULL,NULL,NULL,NULL,0
Andrés Pons,Los Crímenes de Oxford,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Sandavito,La boda de Tuya,5,0,NULL,NULL,NULL,NULL,NULL,NULL
Sandavito,Alien vs Predator 2,1,1,NULL,NULL,NULL,NULL,NULL,NULL
Francisco Bellón,XXY,2,0,NULL,NULL,NULL,NULL,NULL,-1
Emilio Calvo de Mora,Planet Terror,3,0,-1,NULL,NULL,NULL,1,NULL
Victor Trujillo,Rec,5,NULL,NULL,-1,NULL,0,NULL,-1
Ana Belén Pacheco,Escuela de pringaos,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Oscar Martínez,Deseo
Oscar Martínez,Mimzy
Oscar Martínez,Irina Palm,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Plissken,Kiss kiss bang bang,4,-1,NULL,-1,NULL,NULL,0,NULL
Rafa Ferrer,Beowulf,2,0,NULL,NULL,NULL,NULL,0,NULL
Rafa Ferrer,Kiss kiss bang bang,1,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Tito Chinchan,Despedida de soltero,3,0,NULL,0,NULL,-1,NULL,NULL
Rafa Ferrer,Alien vs Predator,2,-1,NULL,NULL,NULL,NULL,NULL,NULL
Sandavito,Pozos de ambición,4,1,NULL,NULL,NULL,NULL,NULL,1
Ivan Villamel,Freaks
Caruco,Expiación: Más Alla de la Pasión,4,0,NULL,0,NULL,NULL,NULL,0
Ivan Villamel,El Cebo,5,0,NULL,-1,NULL,NULL,NULL,0
Bruji,La Strada,5,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,La guerra de los mundos,3,0,NULL,NULL,NULL,0,NULL,NULL
Silvia Giner,Plan de Vuelo (Desaparecida),1,NULL,NULL,NULL,NULL,NULL,NULL,-1
Silvia Giner,Elizabeth: La Edad de Oro,2,NULL,NULL,NULL,NULL,NULL,NULL,0
Emilio Calvo de Mora,El espía,3,0,NULL,NULL,NULL,1,-1,0
Iñaki Bilbao,En el valle de Elah,3,1,NULL,NULL,NULL,NULL,NULL,1
José A
Francisco Bellón,En el valle de Elah,5,1,-1,NULL,NULL,NULL,1,1
Carlos Giacomelli Puig,88 Minutos,2,0,NULL,NULL,NULL,0,0,NULL
Luna,La boda de Tuya,5,NULL,NULL,NULL,NULL,NULL,0,0
Dragon negro,La criatura perfecta,3,NULL,NULL,-1,NULL,NULL,NULL,1
Ivan Villamel,Los Crímenes de Oxford,4,-1,0,0,NULL,NULL,-1,0
Rafa Ferrer,Redacted,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Los Crímenes de Oxford,5,0,NULL,NULL,NULL,NULL,NULL,0
Rafa Ferrer,American Splendor,2,NULL,0,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Caramel,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Rafa Ferrer,Constantine,2,1,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Solstice,3,0,1,0,NULL,NULL,NULL,NULL
Rafa Ferrer,Million Dollar Baby,5,NULL,NULL,NULL,NULL,NULL,1,NULL
Andrés Pons,Agresión en la casa del terror,2,NULL,-1,-1,NULL,NULL,NULL,NULL
Tito Chinchan,La insólita y gloriosa hazaña del cipote de Archidona,3,NULL,0,-1,NULL,NULL,NULL,NULL
Monica Jordán,La vida sin Grace,2,0,NULL,1,NULL,NULL,0,1
Natalia Eseverri,Los Crímenes de Oxford,2,0,NULL,NULL,NULL,NULL,0,NULL
Tito Chinchan,Beowulf,3,0,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Siete orquídeas manchadas de rojo,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Andrés Pons,Boogeyman 2,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL
Javier G
Luna,La banda nos visita,4,1,NULL,NULL,-1,NULL,0,NULL
José A
Jesus David,Los Crímenes de Oxford,4,0,NULL,-1,-1,NULL,0,-1
Ramón Besonias,Los Crímenes de Oxford,2,NULL,NULL,NULL,0,NULL,-1,NULL
Luna,Es un mundo libre,4,1,NULL,NULL,NULL,NULL,0,1
Emilio Calvo de Mora,This is England,4,NULL,NULL,NULL,-1,NULL,-1,1
Moebius,El halcón maltés,5,0,NULL,NULL,-1,NULL,NULL,0
Moebius,Perros de paja,5,NULL,NULL,NULL,NULL,NULL,NULL,-1
Sara Rodriguez,Los Crímenes de Oxford,3,-1,NULL,NULL,NULL,-1,-1,NULL
Moebius,Tiburón,5,-1,NULL,-1,NULL,-1,-1,0
Moebius,Grand Hotel,4,1,NULL,0,NULL,NULL,1,NULL
Jesus David,Viaje a Darjeeling,2,0,NULL,NULL,NULL,NULL,NULL,NULL
Iñaki Bilbao,Los Crímenes de Oxford,3,NULL,NULL,1,NULL,NULL,NULL,1
Berto,Los Crímenes de Oxford,3,0,NULL,NULL,NULL,NULL,1,NULL
Natalia Eseverri,En el valle de Elah,3,NULL,NULL,NULL,NULL,1,1,NULL
Tito Chinchan,Las dos y media y 
Andrés Pons,The ungodly (Inhumano),3,NULL,0,NULL,NULL,NULL,-1,NULL
Sandavito,Beaufort,3,0,NULL,-1,NULL,NULL,-1,NULL
Ivan Villamel,The Nines,3,NULL,0,0,NULL,NULL,NULL,0
