user_id,item_id,rating,efectos,comedia,genero,film,personajes,protagonista,mundo,escenas,espectador,epoca
Oscar Martínez,La habitacion de Fermat,3,,,,-1.0,,,,,,
Plissken,Los Cronocrímenes,4,,-1.0,,,,,,,,
Tito Chinchan,El vengador tóxico,3,1.0,,,,1.0,,,,,
Oscar Martínez,Beowulf,3,-1.0,,,,,,,,-1.0,
Oscar Martínez,Rec,5,,-1.0,,,,,,,,
Francisco Bellón,Michael Clayton,2,,,,,,,,,-1.0,
Andrés Pons,El maligno,3,,,1.0,,0.0,,,,,
Francisco Bellón,Encantada: La Historia de Giselle,2,1.0,,,1.0,,,,,,
Francisco Bellón,La Sombra del Reino,2,,,1.0,,,,,,-1.0,
Oscar Cantero,Operación Stormbreaker,1,,,,1.0,,,,,,1.0
Francisco Bellón,Arritmia,3,,,,1.0,,,,,1.0,
Iñaki Bilbao,El asesinato de Richard Nixon,3,,,-1.0,,,,,,-1.0,
Iñaki Bilbao,El aviador,4,,,,1.0,,,1.0,1.0,0.0,
Iñaki Bilbao,El capitan blood,3,,,,,,1.0,,,1.0,
Kiko de España,Beowulf,2,-1.0,,,,,,,,-1.0,
Kiko de España,Heima,4,,,,,,,,0.0,,
Iñaki Bilbao,La tumba de las luciérnagas,3,,,,,,,-1.0,-1.0,,
"Ana Belén Pacheco,""Adiós pequeña, adiós"",3,,1.0,,,,,,,1.0,"
Ana Belén Pacheco,Saw 4,2,,,,-1.0,,,,,-1.0,
Ana Belén Pacheco,La camarera,4,,,,1.0,,1.0,,,,
Emilio Calvo de Mora,Piratas del Caribe: En el Fin del Mundo,2,,,,,,,,,-1.0,
Rafa Delgado,Rec,5,,-1.0,,,,,,,,
Rafa Delgado,El sueño de Cassandra,2,-1.0,,,,,,,,-1.0,
Rafa Delgado,Supersalidos,3,,,,,,,,,,1.0
Silvia Giner,Leones por Corderos,3,,,,,,,,,-1.0,
Rafa Ferrer,Fast food nation,3,,,,-1.0,,,,,-1.0,
Iñaki Bilbao,La boda de Muriel,4,,,,,,1.0,,,,
Iñaki Bilbao,La Caja Kovak,3,,,,-1.0,,,,,,
Emilio Calvo de Mora,Soñadores,3,-1.0,,,,,,,,-1.0,
Alex Largo,Scoop,3,1.0,,,,,,,,,
José A. Peig,Beowulf,2,-1.0,,,,,,,,-1.0,
Iñaki Bilbao,La Sombra del Reino,2,,,1.0,,,,,,-1.0,
Francisco Bellón,Beowulf,2,-1.0,,,,,,,,-1.0,
Silvia Giner,Paris je t'aime,4,,,1.0,,,,,,,
Francisco Bellón,La camarera,2,,,,1.0,,1.0,,,,
Andrés Pons,El foso de la muerte,3,,,0.0,0.0,,,,,,
Iñaki Bilbao,Scoop,3,1.0,,,,,,,,,
Iñaki Bilbao,La Condesa de Hong Kong,2,1.0,,-1.0,,,,,,,
Matías Cobo,Leones por Corderos,3,,,,,,,,,-1.0,
Ana Belén Pacheco,Leones por Corderos,2,,,,,,,,,-1.0,
Plissken,Rec,5,,-1.0,,,,,,,,
Oscar Martínez,Bee movie,3,-1.0,,,,,,,,,
Iñaki Bilbao,Un Final Made In Hollywood,3,-1.0,,,,,,,,,
Iñaki Bilbao,Un tranvía llamado deseo,5,,,,,,,,,1.0,-1.0
Iñaki Bilbao,Un Rey en Nueva York,3,,,-1.0,,,,,,,-1.0
Tito Chinchan,Las vampiras,1,-1.0,,,,,,,,,
Tito Chinchan,Bender´s Big Score,5,,,0.0,,,,,,,
Iñaki Bilbao,Una canción del pasado,3,,,,,,-1.0,,,,
Francisco Bellón,Hitman,2,,,,,,,-1.0,,,
Iñaki Bilbao,Las vampiras,2,-1.0,,,,,,,,,
Rafa Ferrer,Rec,3,,-1.0,,,,,,,,
Kiko de España,Flipado sobre ruedas,4,,-1.0,,,,,0.0,,,
Jokin García ,Rec,4,,-1.0,,,,,,,,
Tito Chinchan,Starship Troopers,5,-1.0,,,,,-1.0,,,,
Francisco Bellón,The Nanny Diaries (Diario de una Niñera),1,,,,,,,,,,-1.0
Dragon negro,Beowulf,3,-1.0,,,,,,,,-1.0,
Ramón Besonias,Leones por Corderos,3,,,,,,,,,-1.0,
Hombre Lobo,Rec,4,,-1.0,,,,,,,,
Iñaki Bilbao,Rec,3,,-1.0,,,,,,,,
Rafa Ferrer,Bee movie,2,-1.0,,,,,,,,,
Ana Belén Pacheco,Dead silence,2,-1.0,,,-1.0,,,,-1.0,,
Andrés Pons,No es país para viejos,5,,,,,,,,1.0,1.0,
Rafa Ferrer,The Ten,3,-1.0,,,,,,,,-1.0,
Emilio Calvo de Mora,El caso Welles,2,,,,,,,,,-1.0,
Hombre Lobo,Habitación sin salida,3,,,,-1.0,,,,,1.0,
Francisco Bellón,Muerte de un Presidente,2,,,,-1.0,,,,,-1.0,
Andrés Pons,Mr Brooks,4,,,,-1.0,,,,,,
Oscar Martínez,La brújula dorada,2,,,,,,,,,,-1.0
Mario,Beowulf,3,-1.0,,,,,,,,-1.0,
Francisco Bellón,La brújula dorada,2,,,,,,,,,,-1.0
Francisco Bellón,Arma Fatal (Hot Fuzz),4,,,,1.0,,,,,,
Jokin García ,Habitación sin salida,3,,,,-1.0,,,,,1.0,
Jokin García ,La habitacion de Fermat,3,,,,-1.0,,,,,,
Matías Cobo,Mataharis,4,,,,,,,,,1.0,
Ana Belén Pacheco,Romanzo Criminale,4,,,,,,-1.0,1.0,,-1.0,
Ana Belén Pacheco,Despues de Medianoche,3,,,-1.0,,,,,,-1.0,
Silvia Giner,Zeitgeist,5,,,,,,,,,-1.0,
José A. Peig,La brújula dorada,2,,,,,,,,,,-1.0
Emilio Calvo de Mora,Luz de Domingo,3,,,,-1.0,,,1.0,,-1.0,
Andrés Pons,Luna de miel zombie,2,,-1.0,,,,,,,,0.0
Andrés Pons,Arma Fatal (Hot Fuzz),3,,,,1.0,,,,,,
Rafa Ferrer,Bichos,3,0.0,,,0.0,,,,,,
Rafa Ferrer,La Sombra del Reino,4,,,1.0,,,,,,-1.0,
Ana Belén Pacheco,The Nanny Diaries (Diario de una Niñera),2,,,,,,,,,,-1.0
Rafa Ferrer,Toy Story 2,3,0.0,,,0.0,,0.0,,,,
Emilio Calvo de Mora,La brújula dorada,2,,,,,,,,,,-1.0
Dario Lavia,La fuente de la vida,3,,,,-1.0,,,,-1.0,-1.0,
Dario Lavia,La Mujer del Cuadro,4,,,,,,,,,1.0,-1.0
Dario Lavia,Perversidad,3,,,,,,,,,,-1.0
Txapulin,La brújula dorada,2,,,,,,,,,,-1.0
Tito Chinchan,Starship Troopers: Héroe de la federación,1,-1.0,,,,,-1.0,,,,
Tito Chinchan,Ratatouille,5,,,1.0,1.0,,,,,,
Calaf,Encantada: La Historia de Giselle,2,1.0,,,1.0,,,,,,
Iñaki Bilbao,14 Kilómetros,3,,,-1.0,,,,,,-1.0,
Andrés Pons,Combat Shock,3,,,,,-1.0,,,0.0,,
Andrés Pons,Maniac,4,,,,,-1.0,,,-1.0,,
Tito Chinchan,El virgo de Visanteta,5,-1.0,,,,,,,,,
Calaf,Bee movie,4,-1.0,,,,,,,,,
Sara Rodriguez,La Torre de Suso,4,,1.0,,,,,,,,
Sara Rodriguez,La brújula dorada,3,,,,,,,,,,-1.0
Emilio Calvo de Mora,Abierto hasta el amanecer,3,,,-1.0,,,,,,,
Rafa Ferrer,El club de los cinco,5,,,,,,,,,1.0,
Andrés Pons,The Zombie Diaries,2,,-1.0,-1.0,,,,,,-1.0,
Andrés Pons,Psychophobia,3,,,,1.0,,,,,,1.0
Javier Saz,Persépolis,3,,,,1.0,,,,,,
Sandra Ríos,Encantada: La Historia de Giselle,3,1.0,,,1.0,,,,,,
Tito Chinchan,Death Proof,2,,,-1.0,-1.0,,,,,,
Dragon negro,La brújula dorada,2,,,,,,,,,,-1.0
Kiko de España,Thriller: A Cruel Picture,4,,,,,-1.0,,,,,
Andrés Pons,The girl next door,5,,0.0,,,,,,,,
Silvia Giner,Soy leyenda,3,,,,,,,,,-1.0,-1.0
"Francisco Bellón,""Deseo, Peligro"",2,,,,,,,,,1.0,"
Iñaki Bilbao,Arma Fatal (Hot Fuzz),3,,,,1.0,,,,,,
Natalia Eseverri,Mr Brooks,4,,,,-1.0,,,,,,
Oscar Martínez,El bosque del luto,4,-1.0,,,,,,,,0.0,
Oscar Martínez,Once,4,,,,1.0,,,,,,
Oscar Martínez,The Fall,5,,,,,,,,,1.0,
Oscar Martínez,Promesas del Este,4,,,,-1.0,,,,,,
Andrés Pons,Dead creatures,4,,-1.0,,,,,,,-1.0,
Oscar Martínez,El Orfanato,3,,,,,,,,-1.0,,
Tito Chinchan,187,3,,,,,,,,-1.0,,
Calaf,Stardust,4,1.0,,,,,,1.0,,1.0,
Calaf,Arma Fatal (Hot Fuzz),4,,,,1.0,,,,,,
Rafa Ferrer,1408,2,,,,,,,,,-1.0,
Andrés Pons,P2,2,,,-1.0,,,,,,,
Oscar Martínez,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Ana Belén Pacheco,Hitman,2,,,,,,,-1.0,,,
Rafa Ferrer,Mr Magorium y su tienda mágica,3,1.0,,0.0,,,,,,-1.0,
Rafa Ferrer,Hitman,1,,,,,,,-1.0,,,
Iñaki Bilbao,1408,2,,,,,,,,,-1.0,
Andrés Pons,Night of the Demons,3,,,,1.0,,,,,,
Andrés,La tentación vive arriba,5,-1.0,,,,,,,,,
Andrés,Amor en la tarde,4,,,,,,-1.0,,,,
Francisco Bellón,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Tito Chinchan,Charlie y la fábrica de Chocolate,5,,,-1.0,,,,,,,
Tito Chinchan,La Novia Cadaver,4,,1.0,,,,,,,,
Yojimbo,Muerte de un Presidente,2,,,,-1.0,,,,,-1.0,
Rafa Ferrer,Lucky You,2,,,,-1.0,,,,,,
Rafa Ferrer,Starship Troopers: Héroe de la federación,1,-1.0,,,,,-1.0,,,,
Emilio Calvo de Mora,Next,1,,,,,,-1.0,,,,
JLO,Caja negra,4,,,,0.0,,,,,,
Rafa Ferrer,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Rafa Ferrer,Chuecatown,2,,-1.0,,,,,,,,
Iñaki Bilbao,Mr Magorium y su tienda mágica,2,1.0,,0.0,,,,,,-1.0,
Ana Belén Pacheco,The Ten,2,-1.0,,,,,,,,-1.0,
Andrés Pons,Kombate Brutal,4,1.0,,,,0.0,,1.0,,,
Tito Chinchan,Calle Mayor,3,,,,,,-1.0,,,,
Francisco Bellón,La Búsqueda: El Diario Secreto,2,,,-1.0,,,,,,,
Rafa Ferrer,El inolvidable Simon Birch,3,,,,1.0,,,-1.0,,1.0,
Iñaki Bilbao,Battle for Haditha,3,,,,,,,,,-1.0,
Luna,30 días de oscuridad,1,-1.0,,,,,,,,,
Andrés Pons,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Rafa Ferrer,Encantada: La Historia de Giselle,2,1.0,,,1.0,,,,,,
Rafa Ferrer,Matrimonio Compulsivo,1,-1.0,-1.0,,,,,,-1.0,,
Tito Chinchan,Soy leyenda,3,,,,,,,,,-1.0,-1.0
Rafa Ferrer,Blade runner,4,,,,-1.0,,,-1.0,,-1.0,
Hombre Lobo,Soy leyenda,3,,,,,,,,,-1.0,-1.0
Ramón Besonias,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Natalia Eseverri,La Búsqueda: El Diario Secreto,4,,,-1.0,,,,,,,
"Iñaki Bilbao,""Deseo, Peligro"",3,,,,,,,,,1.0,"
JLO,La boda,4,,,,1.0,,,,,0.0,
Andrés Pons,Night of the Demons 2,3,,,,0.0,,,,,,
Carlos Giacomelli Puig,Bee movie,4,-1.0,,,,,,,,,
Carlos Giacomelli Puig,Beowulf,3,-1.0,,,,,,,,-1.0,
Alex Largo,Ratatouille,5,,,1.0,1.0,,,,,,
Ivan Sainz-Pardo,À lintérieur,3,,1.0,1.0,,,,,,,
Iñaki Bilbao,Soy leyenda,3,,,,,,,,,-1.0,-1.0
Jokin García ,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Jokin García ,Bee movie,3,-1.0,,,,,,,,,
Emilio Calvo de Mora,The Nanny Diaries (Diario de una Niñera),3,,,,,,,,,,-1.0
Emilio Calvo de Mora,1408,3,,,,,,,,,-1.0,
Emilio Calvo de Mora,La Búsqueda: El Diario Secreto,2,,,-1.0,,,,,,,
Oscar Martínez,American Gangster,4,,,,,,,1.0,,1.0,
Andrés Pons,El hombre de mimbre,5,,,,-1.0,,-1.0,0.0,,,
Emilio Calvo de Mora,Soy leyenda,3,,,,,,,,,-1.0,-1.0
Estesoyo,Juegos secretos,1,,,,-1.0,,,,,,
Luna,Death Sentence,2,,,,-1.0,,,,,-1.0,
Andrés Pons,The man from earth,4,,,,1.0,,,1.0,,,
Luna,Irina Palm,3,,,,-1.0,,-1.0,,,,
F. José Lorite,Réquiem por un sueño,4,,,,,,,-1.0,,-1.0,
Francisco Bellón,American Gangster,4,,,,,,,1.0,,1.0,
Ramón Balcells,Michael Clayton,3,,,,,,,,,-1.0,
Kiko de España,Indiana Jones y el Reino de la Calavera de Cristal,5,0.0,,,,,,,,0.0,
Rafa Ferrer,El precio de la verdad,4,,,,,,,,0.0,,
Rafa Ferrer,El espía,3,,,,1.0,,-1.0,,,1.0,
Ana Belén Pacheco,Fred Claus: El Hermano Gamberro de Santa Claus,2,0.0,,,,,,,,,1.0
Andrés Pons,American Gangster,3,,,,,,,1.0,,1.0,
Andrés Pons,August Underground,1,,,,,,,,-1.0,,
Rafa Ferrer,30 días de oscuridad,3,-1.0,,,,,,,,,
Carlos Giacomelli Puig,The Fall,5,,,,,,,,,1.0,
Rafa Ferrer,Odette,3,,,,1.0,,1.0,,,,
Francisco Bellón,El Destino de Nunik,3,,,,-1.0,0.0,,,,,
Ana Belén Pacheco,Zoo,1,,,,,,,,,-1.0,-1.0
Rafa Delgado,Encantada: La Historia de Giselle,3,1.0,,,1.0,,,,,,
Rafa Ferrer,Saw 4,1,,,,-1.0,,,,,-1.0,
Carlos Giacomelli Puig,Resident Evil Extincion,3,,,,,,,,,,-1.0
Carlos Giacomelli Puig,Matrimonio Compulsivo,3,-1.0,-1.0,,,,,,-1.0,,
Carlos Giacomelli Puig,Dragon Wars,2,-1.0,,,,-1.0,,-1.0,,,
Andrés Pons,Alien vs Predator 2,2,-1.0,,,,,,,,,
Andrés Pons,Equus,4,,,,,,,-1.0,,-1.0,
Andrés Pons,Escuela de pringaos,1,,-1.0,,,,,,,,
Luna,No es país para viejos,5,,,,,,,,1.0,1.0,
Luna,The Jane Austen Book Club,3,,,,-1.0,,,,,1.0,-1.0
Iñaki Bilbao,American Gangster,4,,,,,,,1.0,,1.0,
Iñaki Bilbao,Escuela de pringaos,2,,-1.0,,,,,,,,
Moebius,El hombre invisible,3,,,,-1.0,,,,,,
Natalia Eseverri,American Gangster,4,,,,,,,1.0,,1.0,
Silvia Giner,American Gangster,4,,,,,,,1.0,,1.0,
Francisco Bellón,Viaje a Darjeeling,2,,,-1.0,,,,,,-1.0,
Silvia Giner,La brújula dorada,2,,,,,,,,,,-1.0
Luna,Interview,4,,,,,,,,,-1.0,-1.0
Emilio Calvo de Mora,Mr Brooks,3,,,,-1.0,,,,,,
Ivan Villamel,Soy leyenda,3,,,,,,,,,-1.0,-1.0
Calaf,Soy leyenda,4,,,,,,,,,-1.0,-1.0
Heitor Pan,Lejos de ella,3,,,,1.0,,,,,1.0,
Ivan Villamel,3:10 to Yuma,4,,,,1.0,,,,,1.0,
Ivan Villamel,Promesas del Este,5,,,,-1.0,,,,,,
Kiko de España,Viaje a Darjeeling,3,,,-1.0,,,,,,-1.0,
Iñaki Bilbao,La Búsqueda: El Diario Secreto,2,,,-1.0,,,,,,,
Moebius,La leyenda del indomable,5,,0.0,,,,,-1.0,,,
Andrés Pons,Interview,3,,,,,,,,,-1.0,-1.0
Andrés Pons,The Descent,4,,,1.0,,,,,,1.0,
José A. Peig,Golpe en la pequeña china,4,,,,1.0,,,1.0,,1.0,
Kiko de España,Death Sentence,5,,,,-1.0,,,,,-1.0,
Ivan Villamel,Interview,4,,,,,,,,,-1.0,-1.0
Ivan Villamel,Mr Brooks,2,,,,-1.0,,,,,,
Andrés Pons,Viaje a Darjeeling,2,,,-1.0,,,,,,-1.0,
Andrés Pons,Crimen en la noche,5,,0.0,,,,,,1.0,1.0,
Ivan Villamel,Arma Fatal (Hot Fuzz),4,,,,1.0,,,,,,
"Dragon negro,""Mimzy, más allá de la imaginación"",3,1.0,,,,,,,,,1.0"
Francisco Bellón,Interview,3,,,,,,,,,-1.0,-1.0
Moebius,Días sin huella,3,,,,-1.0,,,,,,0.0
Tito Chinchan,El espía,3,,,,1.0,,-1.0,,,1.0,
Tito Chinchan,Navajeros,2,0.0,,,,,,,,,
"Ivan Villamel,""Im a cyborg, but thats ok"",4,,,,1.0,,,,,1.0,"
Ana Belén Pacheco,Sé quien me mató,1,,,,,,,,,,-1.0
Ana Belén Pacheco,Viaje a Darjeeling,2,,,-1.0,,,,,,-1.0,
Ana Belén Pacheco,30 días de oscuridad,2,-1.0,,,,,,,,,
Ana Belén Pacheco,Negra Navidad,1,-1.0,,,,,,,,,
Kiko de España,Matrimonio Compulsivo,5,-1.0,-1.0,,,,,,-1.0,,
Ivan Villamel,Sympathy for lady vengeance,5,,,,-1.0,,,,,1.0,
Dragon negro,Mortadelo y Filemón: Misión Salvar la Tierra,2,-1.0,,,,,,-1.0,,,
Francisco Bellón,La Sombra del Cazador,2,,,,,,,,,-1.0,
Luna,XXY,3,,,,1.0,,,,,,
Ivan Villamel,1408,2,,,,,,,,,-1.0,
Cp,Soy leyenda,4,,,,,,,,,-1.0,-1.0
Plissken,Soy leyenda,2,,,,,,,,,-1.0,-1.0
Tito Chinchan,Pulp fiction,4,0.0,,0.0,,,,,,,
Jokin García ,American Gangster,5,,,,,,,1.0,,1.0,
Ivan Villamel,La Sombra del Cazador,2,,,,,,,,,-1.0,
Emilio Calvo de Mora,Halloween El Origen,2,,,,,,,,,-1.0,
"Monica Jordán,""Deseo, Peligro"",4,,,,,,,,,1.0,"
Tito Chinchan,This is England,4,,,,,,,,-1.0,-1.0,
Francisco Bellón,Expiación: Más Alla de la Pasión,3,,,,,,,,,1.0,-1.0
Andrés Pons,This is England,5,,,,,,,,-1.0,-1.0,
Andrés Pons,Thriller: A Cruel Picture,5,,,,,-1.0,,,,,
José A. Peig,Halloween El Origen,3,,,,,,,,,-1.0,
Francisco Bellón,El Prado de las Estrellas,3,,,,,,-1.0,,,,
Carlos Giacomelli Puig,Alien vs Predator 2,3,-1.0,,,,,,,,,
Iñaki Bilbao,Juego sucio,3,,,-1.0,,,,,,-1.0,
Iñaki Bilbao,Sabotaje,4,,,-1.0,,,,,,1.0,
Estesoyo,La brújula dorada,1,,,,,,,,,,-1.0
Ana Belén Pacheco,No es país para viejos,4,,,,,,,,1.0,1.0,
Ana Belén Pacheco,Alvin y las Ardillas,1,-1.0,,,,,,-1.0,,,
Ana Belén Pacheco,This is England,5,,,,,,,,-1.0,-1.0,
Ivan Villamel,Cuentos de Terramar,2,,,,,,,,,,-1.0
Ramón Balcells,American Gangster,4,,,,,,,1.0,,1.0,
Tito Chinchan,La Carta Esférica,2,-1.0,,,,,,,,,-1.0
"Ramón Balcells,""Deseo, Peligro"",5,,,,,,,,,1.0,"
Ramón Balcells,Lejos de ella,5,,,,1.0,,,,,1.0,
Ramón Balcells,Alien vs Predator 2,1,-1.0,,,,,,,,,
José A. Peig,Viaje a Darjeeling,2,,,-1.0,,,,,,-1.0,
Tito Chinchan,La telaraña de Carlota,3,1.0,,,,,,,,,1.0
Tito Chinchan,El equipo aahhgg,2,0.0,,,,,,,,,
Tito Chinchan,El ojete de Lulú,2,,,,,-1.0,,,,,
Andrés Pons,El ojete de Lulú,2,,,,,-1.0,,,,,
Francisco Bellón,Sweeney Todd,4,,,,1.0,,,,,,
Ramón Balcells,The Nanny Diaries (Diario de una Niñera),3,,,,,,,,,,-1.0
Rafa Ferrer,Expiación: Más Alla de la Pasión,4,,,,,,,,,1.0,-1.0
Carlos Giacomelli Puig,Viaje a Darjeeling,4,,,-1.0,,,,,,-1.0,
Iñaki Bilbao,Expiación: Más Alla de la Pasión,3,,,,,,,,,1.0,-1.0
Iñaki Bilbao,Inocencia y Juventud,4,,,0.0,,,,,,0.0,
Iñaki Bilbao,La casa número 11,3,,,,-1.0,,-1.0,,-1.0,,
Iñaki Bilbao,El número 17,3,,,0.0,,,,,,1.0,
Ivan Villamel,Death Sentence,2,,,,-1.0,,,,,-1.0,
Josini,Memorias de Antonia,3,,0.0,,,,,,,,
Ramón Balcells,Mr Magorium y su tienda mágica,2,1.0,,0.0,,,,,,-1.0,
Monica Jordán,Expiación: Más Alla de la Pasión,4,,,,,,,,,1.0,-1.0
Rafa Ferrer,Across The universe,4,,-1.0,,,,,,,,
Moebius,Lenny,5,,,,,,,1.0,,,
Tito Chinchan,Los dinamiteros,5,-1.0,,1.0,,,,,,,
Plissken,Los Crímenes de Oxford,3,,,,,,,,,-1.0,
Andrés Pons,La terza Madre,2,,,,,,,-1.0,0.0,,
Jokin García ,La Búsqueda: El Diario Secreto,2,,,-1.0,,,,,,,
José Córdoba,Beowulf,2,-1.0,,,,,,,,-1.0,
José Córdoba,Soy leyenda,3,,,,,,,,,-1.0,-1.0
Berto,Halloween El Origen,4,,,,,,,,,-1.0,
Oscar Martínez,Los Crímenes de Oxford,3,,,,,,,,,-1.0,
Oscar Martínez,La criatura perfecta,2,,-1.0,,,,,,,,
Oscar Martínez,Alien vs Predator 2,3,-1.0,,,,,,,,,
Oscar Martínez,Expiación: Más Alla de la Pasión,3,,,,,,,,,1.0,-1.0
Oscar Martínez,Viaje a Darjeeling,3,,,-1.0,,,,,,-1.0,
Oscar Martínez,El último tren a Auschwitz,2,,,-1.0,,,-1.0,,,-1.0,
Oscar Martínez,Interview,3,,,,,,,,,-1.0,-1.0
Oscar Martínez,This is England,4,,,,,,,,-1.0,-1.0,
Oscar Martínez,La Búsqueda: El Diario Secreto,3,,,-1.0,,,,,,,
Rafa Ferrer,Loverboy,1,,,,-1.0,,,,,,
Sandavito,30 días de oscuridad,3,-1.0,,,,,,,,,
Matías Cobo,American Gangster,4,,,,,,,1.0,,1.0,
Moebius,Excalibur,4,,,,,,,,,,-1.0
Ivan Villamel,Jindabyne,4,,,,,,,,,-1.0,-1.0
José Córdoba,La Huella,4,,,,,,,,-1.0,1.0,
José Córdoba,El Orfanato,3,,,,,,,,-1.0,,
José Córdoba,Caótica Ana,2,,,,,,,,,-1.0,
Oscar Martínez,En el valle de Elah,4,,,,,,,,1.0,1.0,
Andrés Pons,Los Crímenes de Oxford,3,,,,,,,,,-1.0,
Sandavito,La boda de Tuya,5,0.0,,,,,,,,1.0,
Sandavito,Alien vs Predator 2,1,-1.0,,,,,,,,,
Francisco Bellón,XXY,2,,,,1.0,,,,,,
Emilio Calvo de Mora,Planet Terror,3,,,-1.0,,,,,,,
Victor Trujillo,Rec,5,,-1.0,,,,,,,,
Ana Belén Pacheco,Escuela de pringaos,2,,-1.0,,,,,,,,
"Oscar Martínez,""Deseo, Peligro"",4,,,,,,,,,1.0,"
"Oscar Martínez,""Mimzy, más allá de la imaginación"",3,1.0,,,,,,,,,1.0"
Oscar Martínez,Irina Palm,3,,,,-1.0,,-1.0,,,,
Plissken,Kiss kiss bang bang,4,,,,-1.0,,,,,,
Rafa Ferrer,Beowulf,2,-1.0,,,,,,,,-1.0,
Rafa Ferrer,Kiss kiss bang bang,1,,,,-1.0,,,,,,
Tito Chinchan,Despedida de soltero,3,-1.0,,,-1.0,,,,,,-1.0
Rafa Ferrer,Alien vs Predator,2,0.0,,,,,,,,,
Sandavito,Pozos de ambición,4,,,,,,,,-1.0,-1.0,
"Ivan Villamel,""Freaks, la parada de los monstruos"",5,,,,,,,,-1.0,,"
Caruco,Expiación: Más Alla de la Pasión,4,,,,,,,,,1.0,-1.0
Ivan Villamel,El Cebo,5,,,,,-1.0,,,,-1.0,
Bruji,La Strada,5,,0.0,,,,,,,,
Rafa Ferrer,La guerra de los mundos,3,-1.0,,,,,,,,,
Silvia Giner,Plan de Vuelo (Desaparecida),1,,,,,,-1.0,-1.0,,,
Silvia Giner,Elizabeth: La Edad de Oro,2,,,-1.0,-1.0,,,,,-1.0,
Emilio Calvo de Mora,El espía,3,,,,1.0,,-1.0,,,1.0,
Iñaki Bilbao,En el valle de Elah,3,,,,,,,,1.0,1.0,
José A. Peig,Los Crímenes de Oxford,1,,,,,,,,,-1.0,
Francisco Bellón,En el valle de Elah,5,,,,,,,,1.0,1.0,
Carlos Giacomelli Puig,88 Minutos,2,,,,,,,-1.0,,-1.0,
Luna,La boda de Tuya,5,0.0,,,,,,,,1.0,
Dragon negro,La criatura perfecta,3,,-1.0,,,,,,,,
Ivan Villamel,Los Crímenes de Oxford,4,,,,,,,,,-1.0,
Rafa Ferrer,Redacted,4,,,,,,,,,-1.0,
Rafa Ferrer,Los Crímenes de Oxford,5,,,,,,,,,-1.0,
Rafa Ferrer,American Splendor,2,0.0,0.0,,,,,,,,0.0
Iñaki Bilbao,Caramel,3,,,,,,,,,1.0,
Rafa Ferrer,Constantine,2,,,,-1.0,,,-1.0,,,
Andrés Pons,Solstice,3,,,,0.0,,,,0.0,,
Rafa Ferrer,Million Dollar Baby,5,,,,1.0,,,,1.0,,
Andrés Pons,Agresión en la casa del terror,2,-1.0,,,,,0.0,,,,
Tito Chinchan,La insólita y gloriosa hazaña del cipote de Archidona,3,,,,,,,,,,-1.0
Monica Jordán,La vida sin Grace,2,,,,,,,,-1.0,-1.0,
Natalia Eseverri,Los Crímenes de Oxford,2,,,,,,,,,-1.0,
Tito Chinchan,Beowulf,3,-1.0,,,,,,,,-1.0,
Andrés Pons,Siete orquídeas manchadas de rojo,3,,,,0.0,,,,,,
Andrés Pons,Boogeyman 2,3,,,,,,,,,-1.0,
Javier G. Pasamón,Buenas noches y buena suerte,4,-1.0,,,,,,,,-1.0,
Luna,La banda nos visita,4,1.0,,,,,,,,1.0,
José A. Peig,Expiación: Más Alla de la Pasión,3,,,,,,,,,1.0,-1.0
Jesus David,Los Crímenes de Oxford,4,,,,,,,,,-1.0,
Ramón Besonias,Los Crímenes de Oxford,2,,,,,,,,,-1.0,
Luna,Es un mundo libre,4,,,,,,,,,-1.0,
Emilio Calvo de Mora,This is England,4,,,,,,,,-1.0,-1.0,
Moebius,El halcón maltés,5,,,,,,,,1.0,,
Moebius,Perros de paja,5,,,,,,,,,-1.0,
Sara Rodriguez,Los Crímenes de Oxford,3,,,,,,,,,-1.0,
Moebius,Tiburón,5,,,,,,,,,-1.0,
Moebius,Grand Hotel,4,,,,,,,-1.0,,0.0,
Jesus David,Viaje a Darjeeling,2,,,-1.0,,,,,,-1.0,
Iñaki Bilbao,Los Crímenes de Oxford,3,,,,,,,,,-1.0,
Berto,Los Crímenes de Oxford,3,,,,,,,,,-1.0,
Natalia Eseverri,En el valle de Elah,3,,,,,,,,1.0,1.0,
Tito Chinchan,Las dos y media y ... veneno,5,1.0,,,-1.0,,,,,,
Andrés Pons,The ungodly (Inhumano),3,,,,,,,-1.0,,-1.0,
Sandavito,Beaufort,3,,,,,,,,,-1.0,
Ivan Villamel,The Nines,3,,-1.0,,,,,,,-1.0,
Francisco Bellón,Mortadelo y Filemón: Misión Salvar la Tierra,1,-1.0,,,,,,-1.0,,,
Iñaki Bilbao,Un taxi para Tobruk,3,,,,,,1.0,,,,
Patri,Ladrones,2,,,,,,,,0.0,,
Moebius,Zulú,3,,,1.0,,,,,,1.0,
Oscar Martínez,Juno,3,,,1.0,0.0,,,,,1.0,0.0
Carlos Giacomelli Puig,Juno,4,,,1.0,0.0,,,,,1.0,0.0
